"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Traffic Basic.nlogo"
"experiment"
"12/13/2024 22:11:59:354 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-4","4"
"[run number]","acceleration","number-of-cars","deceleration","[step]","mean [speed] of turtles"
"11238","0.0075","20","0.02","300","1"
"11239","0.0075","20","0.02","300","0.999"
"11240","0.0075","20","0.02","300","1"
"11246","0.0075","20","0.02","300","1"
"11242","0.0075","20","0.02","300","1"
"11241","0.0075","20","0.02","300","1"
"11243","0.0075","20","0.02","300","1"
"11244","0.0075","20","0.02","300","0.835642865135869"
"11248","0.0075","20","0.02","300","1"
"11247","0.0075","20","0.02","300","1"
"11245","0.0075","20","0.02","300","0.999"
"11250","0.0075","20","0.02","300","0.9973750000000001"
"11252","0.0075","20","0.02","300","1"
"11251","0.0075","20","0.02","300","1"
"11254","0.0075","20","0.02","300","1"
"11249","0.0075","20","0.02","300","0.9799735601519624"
"11253","0.0075","20","0.02","300","1"
"11255","0.0075","20","0.02","300","1"
"11236","0.0075","20","0.02","300","0.99975"
"11257","0.0075","20","0.02","300","0.9975978265816039"
"11256","0.0075","20","0.02","300","1"
"11258","0.0075","20","0.02","300","1"
"11259","0.0075","20","0.02","300","1"
"11261","0.0075","20","0.02","300","1"
"11263","0.0075","20","0.02","300","0.999375"
"11262","0.0075","20","0.02","300","1"
"11260","0.0075","20","0.02","300","0.999"
"11265","0.0075","20","0.02","300","0.9422750198682251"
"11264","0.0075","20","0.02","300","1"
"11266","0.0075","20","0.02","300","0.9366423998293891"
"11267","0.0075","20","0.02","300","0.9782351028990393"
"11268","0.0075","20","0.02","300","1"
"11269","0.0075","20","0.02","300","0.917823970988757"
"11272","0.0075","20","0.02","300","1"
"11270","0.0075","20","0.02","300","1"
"11273","0.0075","20","0.02","300","1"
"11271","0.0075","20","0.02","300","1"
"11275","0.0075","20","0.02","300","0.999375"
"11274","0.0075","20","0.02","300","0.999"
"11282","0.0075","20","0.02","300","1"
"11278","0.0075","20","0.02","300","1"
"11284","0.0075","20","0.02","300","1"
"11276","0.0075","20","0.02","300","0.998"
"11281","0.0075","20","0.02","300","0.8934781044361932"
"11283","0.0075","20","0.02","300","1"
"11279","0.0075","20","0.02","300","1"
"11285","0.0075","20","0.02","300","0.6643308575416979"
"11280","0.0075","20","0.02","300","1"
"11286","0.0075","20","0.02","300","1"
"11288","0.0075","20","0.02","300","0.998"
"11292","0.0075","20","0.02","300","1"
"11293","0.0075","20","0.02","300","1"
"11289","0.0075","20","0.02","300","0.999"
"11287","0.0075","20","0.02","300","0.9970476384109117"
"11290","0.0075","20","0.02","300","0.9997499999999999"
"11297","0.0075","20","0.02","300","0.99875"
"11298","0.0075","20","0.02","300","0.999"
"11291","0.0075","20","0.02","300","0.999"
"11295","0.0075","20","0.02","300","0.99975"
"11299","0.0075","20","0.02","300","0.8873689039278091"
"11277","0.0075","20","0.02","300","0.9962468385710798"
"11294","0.0075","20","0.02","300","0.8857362277782382"
"11303","0.0075","20","0.023","300","0.9596828655274681"
"11301","0.0075","20","0.023","300","0.9796917606369038"
"11296","0.0075","20","0.02","300","0.999"
"11305","0.0075","20","0.023","300","0.8596797663929496"
"11304","0.0075","20","0.023","300","0.8805869451071182"
"11306","0.0075","20","0.023","300","0.9112293274873331"
"11302","0.0075","20","0.023","300","1"
"11311","0.0075","20","0.023","300","0.9246483649136431"
"11308","0.0075","20","0.023","300","0.9724455584249316"
"11307","0.0075","20","0.023","300","1"
"11309","0.0075","20","0.023","300","1"
"11314","0.0075","20","0.023","300","0.8924035556106855"
"11315","0.0075","20","0.023","300","0.8077009214868752"
"11310","0.0075","20","0.023","300","1"
"11313","0.0075","20","0.023","300","0.9995999999999998"
"11312","0.0075","20","0.023","300","0.6896378669004014"
"11318","0.0075","20","0.023","300","1"
"11316","0.0075","20","0.023","300","0.8196360540409307"
"11319","0.0075","20","0.023","300","0.9218437563694968"
"11300","0.0075","20","0.02","300","0.999"
"11317","0.0075","20","0.023","300","0.9961500000000001"
"11322","0.0075","20","0.023","300","0.9394161789410689"
"11321","0.0075","20","0.023","300","0.9540610570967397"
"11327","0.0075","20","0.023","300","0.999225"
"11320","0.0075","20","0.023","300","0.9378897877043286"
"11323","0.0075","20","0.023","300","0.9686449357565359"
"11326","0.0075","20","0.023","300","0.8576817760628032"
"11330","0.0075","20","0.023","300","0.9951905916848685"
"11329","0.0075","20","0.023","300","0.6448428545203426"
"11328","0.0075","20","0.023","300","1"
"11325","0.0075","20","0.023","300","1"
"11332","0.0075","20","0.023","300","0.7732046992813124"
"11324","0.0075","20","0.023","300","0.8082589255897041"
"11334","0.0075","20","0.023","300","0.863918163773769"
"11333","0.0075","20","0.023","300","0.830104007404393"
"11331","0.0075","20","0.023","300","0.99885"
"11335","0.0075","20","0.023","300","0.923030991662648"
"11336","0.0075","20","0.023","300","0.9970877260430561"
"11337","0.0075","20","0.023","300","0.9555931439969548"
"11342","0.0075","20","0.023","300","0.9546430337200696"
"11341","0.0075","20","0.023","300","0.8505533903744029"
"11344","0.0075","20","0.023","300","0.9082811654039575"
"11338","0.0075","20","0.023","300","0.9752798146861016"
"11339","0.0075","20","0.023","300","0.7950082945891364"
"11343","0.0075","20","0.023","300","0.9940402467873535"
"11340","0.0075","20","0.023","300","1"
"11346","0.0075","20","0.023","300","0.9264814395952021"
"11347","0.0075","20","0.023","300","0.9901822816560684"
"11345","0.0075","20","0.023","300","1"
"11349","0.0075","20","0.023","300","0.8579352031187921"
"11350","0.0075","20","0.023","300","0.8097111062097104"
"11348","0.0075","20","0.023","300","1"
"11352","0.0075","20","0.023","300","1"
"11351","0.0075","20","0.023","300","0.999225"
"11355","0.0075","20","0.023","300","0.917560022108385"
"11353","0.0075","20","0.023","300","1"
"11354","0.0075","20","0.023","300","0.9988250000000001"
"11356","0.0075","20","0.023","300","0.9040218782693394"
"11358","0.0075","20","0.023","300","0.7806459989302159"
"11357","0.0075","20","0.023","300","0.9696379592204698"
"11361","0.0075","20","0.023","300","0.8477543881593113"
"11360","0.0075","20","0.023","300","0.7762161262371208"
"11363","0.0075","20","0.023","300","0.823924679683578"
"11359","0.0075","20","0.023","300","1"
"11364","0.0075","20","0.023","300","1"
"11362","0.0075","20","0.023","300","0.8857308372909817"
"11365","0.0075","20","0.023","300","0.9748450311379797"
"11366","0.0075","20","0.023","300","0.9394785501529845"
"11367","0.0075","20","0.023","300","1"
"11371","0.0075","20","0.023","300","0.9999749999999998"
"11370","0.0075","20","0.023","300","0.8918717852541851"
"11369","0.0075","20","0.023","300","0.8319143406618881"
"11373","0.0075","20","0.023","300","1"
"11372","0.0075","20","0.023","300","0.9984887909187385"
"11375","0.0075","20","0.023","300","0.9931026657734161"
"11374","0.0075","20","0.023","300","0.9976749999999999"
"11376","0.0075","20","0.023","300","0.9358119156184147"
"11377","0.0075","20","0.023","300","0.9072281649308666"
"11380","0.0075","20","0.023","300","1"
"11383","0.0075","20","0.023","300","1"
"11381","0.0075","20","0.023","300","0.897207253005251"
"11378","0.0075","20","0.023","300","0.7041546632467491"
"11379","0.0075","20","0.023","300","0.9413192610838509"
"11382","0.0075","20","0.023","300","0.9114373173899079"
"11384","0.0075","20","0.023","300","0.9536231597788662"
"11385","0.0075","20","0.023","300","0.8706884748632499"
"11389","0.0075","20","0.023","300","0.97583562981932"
"11386","0.0075","20","0.023","300","0.7064603890969525"
"11387","0.0075","20","0.023","300","0.9671804811044584"
"11390","0.0075","20","0.023","300","0.8532188729203339"
"11388","0.0075","20","0.023","300","0.9113815729616304"
"11392","0.0075","20","0.023","300","0.7749492873133659"
"11391","0.0075","20","0.023","300","0.8667484416654382"
"11394","0.0075","20","0.023","300","1"
"11395","0.0075","20","0.023","300","0.8420861154523832"
"11393","0.0075","20","0.023","300","1"
"11396","0.0075","20","0.023","300","0.8997699921557984"
"11368","0.0075","20","0.023","300","0.8847367281824479"
"11397","0.0075","20","0.023","300","0.9604403826452954"
"11400","0.0075","20","0.023","300","0.99885"
"11402","0.0075","20","0.026","300","0.4522822555045984"
"11403","0.0075","20","0.026","300","0.6810200867520892"
"11401","0.0075","20","0.026","300","0.49082783366674"
"11398","0.0075","20","0.023","300","1"
"11399","0.0075","20","0.023","300","0.8570062280139039"
"11404","0.0075","20","0.026","300","0.3665880687112103"
"11405","0.0075","20","0.026","300","0.9303911564424185"
"11406","0.0075","20","0.026","300","0.875122381737776"
"11407","0.0075","20","0.026","300","0.9159687564669982"
"11409","0.0075","20","0.026","300","0.8440439262246194"
"11410","0.0075","20","0.026","300","0.527613786795993"
"11408","0.0075","20","0.026","300","0.4350869895089728"
"11412","0.0075","20","0.026","300","0.7394527400824045"
"11411","0.0075","20","0.026","300","1"
"11413","0.0075","20","0.026","300","0.6424183993133965"
"11416","0.0075","20","0.026","300","0.742698448536198"
"11417","0.0075","20","0.026","300","0.7565014451415542"
"11414","0.0075","20","0.026","300","0.999075"
"11415","0.0075","20","0.026","300","0.7498365802859577"
"11420","0.0075","20","0.026","300","0.37848800453837583"
"11419","0.0075","20","0.026","300","0.6609148946620315"
"11421","0.0075","20","0.026","300","0.5768560995551593"
"11418","0.0075","20","0.026","300","0.9815743804112277"
"11423","0.0075","20","0.026","300","0.5085158004533932"
"11424","0.0075","20","0.026","300","0.7916940070342818"
"11422","0.0075","20","0.026","300","0.541641122920079"
"11425","0.0075","20","0.026","300","0.5632561943056652"
"11430","0.0075","20","0.026","300","0.8782075974983329"
"11426","0.0075","20","0.026","300","1"
"11427","0.0075","20","0.026","300","0.870573393883399"
"11432","0.0075","20","0.026","300","0.4127028957346468"
"11429","0.0075","20","0.026","300","0.9563996191838952"
"11431","0.0075","20","0.026","300","0.4886164227412211"
"11428","0.0075","20","0.026","300","0.9000731090163689"
"11434","0.0075","20","0.026","300","1"
"11435","0.0075","20","0.026","300","0.8794466658855402"
"11433","0.0075","20","0.026","300","0.5954371224121784"
"11438","0.0075","20","0.026","300","0.7517401519065847"
"11437","0.0075","20","0.026","300","0.7515510808296038"
"11439","0.0075","20","0.026","300","0.7922366977018123"
"11441","0.0075","20","0.026","300","0.8061921641667551"
"11440","0.0075","20","0.026","300","0.7672585652025786"
"11436","0.0075","20","0.026","300","0.7987732075010969"
"11445","0.0075","20","0.026","300","0.898106732965991"
"11443","0.0075","20","0.026","300","0.6123893480179673"
"11446","0.0075","20","0.026","300","0.6158543562860019"
"11444","0.0075","20","0.026","300","1"
"11442","0.0075","20","0.026","300","0.8589321112044713"
"11448","0.0075","20","0.026","300","0.8525452205867893"
"11447","0.0075","20","0.026","300","0.7124128204050135"
"11450","0.0075","20","0.026","300","0.7323594516427089"
"11449","0.0075","20","0.026","300","0.6561086811783761"
"11452","0.0075","20","0.026","300","0.7597570996291532"
"11454","0.0075","20","0.026","300","0.4556710595745777"
"11451","0.0075","20","0.026","300","0.664083033050885"
"11453","0.0075","20","0.026","300","0.6179920609404883"
"11455","0.0075","20","0.026","300","0.8522832699915371"
"11456","0.0075","20","0.026","300","0.8893273170134289"
"11459","0.0075","20","0.026","300","1"
"11457","0.0075","20","0.026","300","0.7810611526198333"
"11458","0.0075","20","0.026","300","0.7258495918278196"
"11464","0.0075","20","0.026","300","0.44154679564466665"
"11463","0.0075","20","0.026","300","0.8263993532747282"
"11465","0.0075","20","0.026","300","0.4697589752444613"
"11461","0.0075","20","0.026","300","0.899924062810056"
"11462","0.0075","20","0.026","300","0.984501585083982"
"11460","0.0075","20","0.026","300","0.593956473329379"
"11467","0.0075","20","0.026","300","0.41641021506971987"
"11468","0.0075","20","0.026","300","0.7706257786907788"
"11469","0.0075","20","0.026","300","0.34739704839378777"
"11466","0.0075","20","0.026","300","0.7958191908482682"
"11474","0.0075","20","0.026","300","1"
"11473","0.0075","20","0.026","300","0.43686053362132754"
"11472","0.0075","20","0.026","300","0.7441522716500326"
"11475","0.0075","20","0.026","300","0.9017027666276203"
"11471","0.0075","20","0.026","300","0.3962900487921692"
"11479","0.0075","20","0.026","300","1"
"11470","0.0075","20","0.026","300","0.6295842150409194"
"11477","0.0075","20","0.026","300","0.8827191177685509"
"11478","0.0075","20","0.026","300","0.40303899935389503"
"11476","0.0075","20","0.026","300","0.48747220403237845"
"11481","0.0075","20","0.026","300","0.6890091591232161"
"11483","0.0075","20","0.026","300","0.47324207207122526"
"11486","0.0075","20","0.026","300","0.46853500744087234"
"11482","0.0075","20","0.026","300","0.8151813105869266"
"11480","0.0075","20","0.026","300","0.6211537593955239"
"11484","0.0075","20","0.026","300","0.9188201467842374"
"11485","0.0075","20","0.026","300","0.6357407759945872"
"11489","0.0075","20","0.026","300","0.8756586515257645"
"11488","0.0075","20","0.026","300","0.5935810187779322"
"11491","0.0075","20","0.026","300","0.6792167632589444"
"11487","0.0075","20","0.026","300","0.6717669139641794"
"11492","0.0075","20","0.026","300","0.536589158327553"
"11490","0.0075","20","0.026","300","0.8636889618204409"
"11493","0.0075","20","0.026","300","0.649531774225491"
"11494","0.0075","20","0.026","300","0.5537162118947571"
"11496","0.0075","20","0.026","300","0.9994500000000001"
"11501","0.0075","20","0.029","300","0.7201781606386058"
"11495","0.0075","20","0.026","300","0.713921894721692"
"11498","0.0075","20","0.026","300","0.7322537599909171"
"11500","0.0075","20","0.026","300","0.7239024412499784"
"11499","0.0075","20","0.026","300","1"
"11503","0.0075","20","0.029","300","0.751364950477089"
"11497","0.0075","20","0.026","300","0.8627448398371923"
"11505","0.0075","20","0.029","300","0.3312356922785789"
"11502","0.0075","20","0.029","300","0.34555068185405113"
"11506","0.0075","20","0.029","300","0.3148938880350843"
"11504","0.0075","20","0.029","300","0.42898786226153335"
"11507","0.0075","20","0.029","300","0.971989314664134"
"11508","0.0075","20","0.029","300","0.3149801491744496"
"11512","0.0075","20","0.029","300","0.347425410214374"
"11510","0.0075","20","0.029","300","0.7434912317216367"
"11511","0.0075","20","0.029","300","0.32668395611631984"
"11513","0.0075","20","0.029","300","0.3248203425162719"
"11515","0.0075","20","0.029","300","0.34118613365753936"
"11509","0.0075","20","0.029","300","0.3421512847590916"
"11514","0.0075","20","0.029","300","0.4820341058337371"
"11517","0.0075","20","0.029","300","0.3317376258528578"
"11520","0.0075","20","0.029","300","0.3337820525751699"
"11519","0.0075","20","0.029","300","0.3317529911401965"
"11516","0.0075","20","0.029","300","0.6437885498683353"
"11518","0.0075","20","0.029","300","0.35044587647689796"
"11521","0.0075","20","0.029","300","0.33116057174331975"
"11524","0.0075","20","0.029","300","0.3642581193710067"
"11525","0.0075","20","0.029","300","0.5942548277634168"
"11522","0.0075","20","0.029","300","0.3143012313525618"
"11523","0.0075","20","0.029","300","0.44220440675531103"
"11528","0.0075","20","0.029","300","0.4392037949377389"
"11529","0.0075","20","0.029","300","0.6193906132440963"
"11526","0.0075","20","0.029","300","0.3146557169621472"
"11527","0.0075","20","0.029","300","0.3507342355935589"
"11530","0.0075","20","0.029","300","0.32970896617721"
"11533","0.0075","20","0.029","300","0.3285099852693217"
"11535","0.0075","20","0.029","300","0.3358673493820305"
"11531","0.0075","20","0.029","300","0.34175639879269243"
"11532","0.0075","20","0.029","300","0.3486255616463979"
"11536","0.0075","20","0.029","300","0.31172593013757444"
"11537","0.0075","20","0.029","300","0.34609460324550967"
"11534","0.0075","20","0.029","300","0.6732750868578623"
"11539","0.0075","20","0.029","300","0.31888274236244624"
"11538","0.0075","20","0.029","300","0.3206157465762506"
"11542","0.0075","20","0.029","300","0.3320431052641559"
"11543","0.0075","20","0.029","300","0.3244241359623917"
"11544","0.0075","20","0.029","300","0.3332375319791658"
"11540","0.0075","20","0.029","300","0.4906534322092327"
"11541","0.0075","20","0.029","300","0.8692597408244854"
"11549","0.0075","20","0.029","300","0.34887769885190345"
"11548","0.0075","20","0.029","300","0.33008353657514716"
"11547","0.0075","20","0.029","300","0.888747983757221"
"11545","0.0075","20","0.029","300","0.3421445183084331"
"11546","0.0075","20","0.029","300","0.3190396809183461"
"11550","0.0075","20","0.029","300","0.332724881165455"
"11551","0.0075","20","0.029","300","0.3277886355183953"
"11554","0.0075","20","0.029","300","0.3443841461372297"
"11553","0.0075","20","0.029","300","0.3360870180695741"
"11552","0.0075","20","0.029","300","0.32452255182784306"
"11557","0.0075","20","0.029","300","0.32055022429318664"
"11558","0.0075","20","0.029","300","0.36110543401905176"
"11555","0.0075","20","0.029","300","0.35979188993825517"
"11556","0.0075","20","0.029","300","0.3210810381124361"
"11559","0.0075","20","0.029","300","0.3481457306367949"
"11562","0.0075","20","0.029","300","0.3293321075817268"
"11560","0.0075","20","0.029","300","0.3488750000000011"
"11561","0.0075","20","0.029","300","0.8619895700090285"
"11564","0.0075","20","0.029","300","0.5676326926765677"
"11563","0.0075","20","0.029","300","0.4148614629815103"
"11565","0.0075","20","0.029","300","0.6084826188134909"
"11566","0.0075","20","0.029","300","0.528888105645488"
"11567","0.0075","20","0.029","300","0.3391721397643856"
"11568","0.0075","20","0.029","300","0.3469760797907079"
"11572","0.0075","20","0.029","300","0.7693229215155288"
"11571","0.0075","20","0.029","300","0.29390058489624016"
"11570","0.0075","20","0.029","300","0.3417380266840484"
"11569","0.0075","20","0.029","300","0.8327879353892342"
"11575","0.0075","20","0.029","300","0.31202271547222765"
"11577","0.0075","20","0.029","300","0.348503271328758"
"11578","0.0075","20","0.029","300","0.3353070017144161"
"11576","0.0075","20","0.029","300","0.3372885733666929"
"11579","0.0075","20","0.029","300","0.3436439603893387"
"11574","0.0075","20","0.029","300","1"
"11580","0.0075","20","0.029","300","0.6305885811200633"
"11581","0.0075","20","0.029","300","0.3490694675217523"
"11573","0.0075","20","0.029","300","0.3449011160559642"
"11585","0.0075","20","0.029","300","0.7591691509225436"
"11582","0.0075","20","0.029","300","0.32687500000000097"
"11583","0.0075","20","0.029","300","0.3266640250261474"
"11586","0.0075","20","0.029","300","0.99855"
"11589","0.0075","20","0.029","300","0.3269113399149322"
"11584","0.0075","20","0.029","300","0.43158930453290595"
"11587","0.0075","20","0.029","300","0.3291164570017896"
"11588","0.0075","20","0.029","300","0.3260158345424844"
"11590","0.0075","20","0.029","300","0.4708553673064352"
"11592","0.0075","20","0.029","300","0.45292007794499217"
"11591","0.0075","20","0.029","300","0.4717803529804067"
"11594","0.0075","20","0.029","300","0.3180143075524822"
"11595","0.0075","20","0.029","300","0.37726265591102714"
"11597","0.0075","20","0.029","300","0.3394173599638875"
"11593","0.0075","20","0.029","300","0.5062252405650851"
"11596","0.0075","20","0.029","300","0.3408750000000008"
"11600","0.0075","20","0.029","300","0.6089652223585328"
"11601","0.0075","20","0.032","300","0.31962765013362"
"11599","0.0075","20","0.029","300","0.3385735320903366"
"11598","0.0075","20","0.029","300","0.3461450848074194"
"11603","0.0075","20","0.032","300","0.31825685177483287"
"11602","0.0075","20","0.032","300","0.3286923103270004"
"11605","0.0075","20","0.032","300","0.2806178830346736"
"11604","0.0075","20","0.032","300","0.5520920404625038"
"11607","0.0075","20","0.032","300","0.311743901820636"
"11608","0.0075","20","0.032","300","0.3133466298380745"
"11611","0.0075","20","0.032","300","0.312824905006635"
"11610","0.0075","20","0.032","300","0.3006690295992347"
"11613","0.0075","20","0.032","300","0.30092165184421393"
"11609","0.0075","20","0.032","300","0.3246155092506888"
"11614","0.0075","20","0.032","300","0.31022254634355806"
"11616","0.0075","20","0.032","300","0.378913268476291"
"11612","0.0075","20","0.032","300","0.31192587502511904"
"11617","0.0075","20","0.032","300","0.30536534390958103"
"11618","0.0075","20","0.032","300","0.30510336856671033"
"11615","0.0075","20","0.032","300","0.32227092936989243"
"11620","0.0075","20","0.032","300","0.3002349867556046"
"11622","0.0075","20","0.032","300","0.3292910071299598"
"11621","0.0075","20","0.032","300","0.3199332810216734"
"11624","0.0075","20","0.032","300","0.32686167734251437"
"11625","0.0075","20","0.032","300","0.4217949360232039"
"11619","0.0075","20","0.032","300","0.3042021955321412"
"11623","0.0075","20","0.032","300","0.29942392335807017"
"11628","0.0075","20","0.032","300","0.2918768930464962"
"11627","0.0075","20","0.032","300","0.3207998511851682"
"11626","0.0075","20","0.032","300","0.3204607687596218"
"11629","0.0075","20","0.032","300","0.30940509607972505"
"11606","0.0075","20","0.032","300","0.32607491516695425"
"11630","0.0075","20","0.032","300","0.3252920473426531"
"11633","0.0075","20","0.032","300","0.30093191690754517"
"11634","0.0075","20","0.032","300","0.3172242635233918"
"11632","0.0075","20","0.032","300","0.29145416480022013"
"11631","0.0075","20","0.032","300","0.3104642830989568"
"11637","0.0075","20","0.032","300","0.964188286556665"
"11638","0.0075","20","0.032","300","0.28964974132936827"
"11635","0.0075","20","0.032","300","0.30956168955622665"
"11643","0.0075","20","0.032","300","0.2934804014581114"
"11644","0.0075","20","0.032","300","0.3336846775324038"
"11646","0.0075","20","0.032","300","0.3073909690639921"
"11641","0.0075","20","0.032","300","0.3195036103745544"
"11645","0.0075","20","0.032","300","0.30624457236910996"
"11636","0.0075","20","0.032","300","0.306855632043517"
"11642","0.0075","20","0.032","300","0.31562184554925754"
"11639","0.0075","20","0.032","300","0.2833384486453615"
"11640","0.0075","20","0.032","300","0.3063761566489459"
"11647","0.0075","20","0.032","300","0.31488359845254077"
"11648","0.0075","20","0.032","300","0.31798586909534426"
"11650","0.0075","20","0.032","300","0.3194746178039568"
"11651","0.0075","20","0.032","300","0.29830484389459133"
"11652","0.0075","20","0.032","300","0.32211901061504"
"11654","0.0075","20","0.032","300","0.34791993601799426"
"11649","0.0075","20","0.032","300","0.31706149792692606"
"11653","0.0075","20","0.032","300","0.29619600753853714"
"11656","0.0075","20","0.032","300","0.303917861819332"
"11659","0.0075","20","0.032","300","0.31229376836874534"
"11660","0.0075","20","0.032","300","0.37143640564692026"
"11655","0.0075","20","0.032","300","0.3079645115705515"
"11658","0.0075","20","0.032","300","0.308417836332682"
"11657","0.0075","20","0.032","300","0.5874092088814141"
"11661","0.0075","20","0.032","300","0.3111788514746405"
"11662","0.0075","20","0.032","300","0.5589531300364665"
"11664","0.0075","20","0.032","300","0.31003763408688145"
"11663","0.0075","20","0.032","300","0.30940240460167445"
"11666","0.0075","20","0.032","300","0.3038553334476562"
"11668","0.0075","20","0.032","300","0.293409904441266"
"11669","0.0075","20","0.032","300","0.29884234797194564"
"11667","0.0075","20","0.032","300","0.3305816077587021"
"11665","0.0075","20","0.032","300","0.29750872657489735"
"11673","0.0075","20","0.032","300","0.3153772033188801"
"11674","0.0075","20","0.032","300","0.30423798678263514"
"11675","0.0075","20","0.032","300","0.28850688951057446"
"11670","0.0075","20","0.032","300","0.32906692975395635"
"11676","0.0075","20","0.032","300","0.32253649561538056"
"11671","0.0075","20","0.032","300","0.30554176022701673"
"11672","0.0075","20","0.032","300","0.311201869806082"
"11677","0.0075","20","0.032","300","0.2914250000000005"
"11679","0.0075","20","0.032","300","0.3107250000000008"
"11678","0.0075","20","0.032","300","0.2980500000000007"
"11682","0.0075","20","0.032","300","0.30651706823887814"
"11680","0.0075","20","0.032","300","0.31085519575348414"
"11683","0.0075","20","0.032","300","0.3205033058546546"
"11686","0.0075","20","0.032","300","0.29814659381263986"
"11684","0.0075","20","0.032","300","0.3066108627407503"
"11681","0.0075","20","0.032","300","0.31173006092420585"
"11689","0.0075","20","0.032","300","0.2978048318131212"
"11692","0.0075","20","0.032","300","1"
"11690","0.0075","20","0.032","300","0.5040339320626592"
"11685","0.0075","20","0.032","300","0.33049370767406233"
"11687","0.0075","20","0.032","300","0.29640779055414196"
"11691","0.0075","20","0.032","300","0.3219473532315732"
"11688","0.0075","20","0.032","300","0.31245746613671715"
"11693","0.0075","20","0.032","300","0.31845585216751016"
"11695","0.0075","20","0.032","300","0.3091284338103409"
"11694","0.0075","20","0.032","300","0.30600095343019434"
"11696","0.0075","20","0.032","300","0.3294142900525419"
"11699","0.0075","20","0.032","300","0.4238658740413054"
"11700","0.0075","20","0.032","300","0.3239062819192463"
"11698","0.0075","20","0.032","300","0.3117651822537857"
"11703","0.0075","20","0.035","300","0.28942298145661777"
"11706","0.0075","20","0.035","300","0.28017517555463145"
"11704","0.0075","20","0.035","300","0.2912324767196016"
"11707","0.0075","20","0.035","300","0.2663957952566888"
"11697","0.0075","20","0.032","300","0.31487349511255464"
"11701","0.0075","20","0.035","300","0.2836886278112992"
"11702","0.0075","20","0.035","300","0.2893656369396924"
"11708","0.0075","20","0.035","300","0.28127691895602447"
"11705","0.0075","20","0.035","300","0.29073467605002556"
"11709","0.0075","20","0.035","300","0.27130965085500813"
"11710","0.0075","20","0.035","300","0.2944455531135638"
"11712","0.0075","20","0.035","300","0.2881938252763891"
"11713","0.0075","20","0.035","300","0.2811499971329215"
"11711","0.0075","20","0.035","300","0.2955540700732962"
"11715","0.0075","20","0.035","300","0.294731661787714"
"11714","0.0075","20","0.035","300","0.2916022499556593"
"11719","0.0075","20","0.035","300","0.26858129148981635"
"11721","0.0075","20","0.035","300","0.28925000000000056"
"11716","0.0075","20","0.035","300","0.30645815453460673"
"11717","0.0075","20","0.035","300","0.28562616676040226"
"11722","0.0075","20","0.035","300","0.2968367268867648"
"11718","0.0075","20","0.035","300","0.27583834768524873"
"11723","0.0075","20","0.035","300","0.29311646692262283"
"11724","0.0075","20","0.035","300","0.27685755957145325"
"11726","0.0075","20","0.035","300","0.29362092837260045"
"11725","0.0075","20","0.035","300","0.29572935132961503"
"11720","0.0075","20","0.035","300","0.29461001232260375"
"11727","0.0075","20","0.035","300","0.2954537871027819"
"11728","0.0075","20","0.035","300","0.28847605879782834"
"11729","0.0075","20","0.035","300","0.29855488243356515"
"11734","0.0075","20","0.035","300","0.28189671765676844"
"11732","0.0075","20","0.035","300","0.28209769428519665"
"11735","0.0075","20","0.035","300","0.26913320398074614"
"11736","0.0075","20","0.035","300","0.2898728944902681"
"11731","0.0075","20","0.035","300","0.3113067802802525"
"11730","0.0075","20","0.035","300","0.2749793156133526"
"11733","0.0075","20","0.035","300","0.27625000000000044"
"11737","0.0075","20","0.035","300","0.2912205972129476"
"11739","0.0075","20","0.035","300","0.28566121685728996"
"11741","0.0075","20","0.035","300","0.28417811855087727"
"11738","0.0075","20","0.035","300","0.2898236259677265"
"11740","0.0075","20","0.035","300","0.27978237273518897"
"11742","0.0075","20","0.035","300","0.29801071373864924"
"11745","0.0075","20","0.035","300","0.7045732866803905"
"11743","0.0075","20","0.035","300","0.29437500000000066"
"11744","0.0075","20","0.035","300","0.2966179109206065"
"11749","0.0075","20","0.035","300","0.27840509590486395"
"11748","0.0075","20","0.035","300","0.28620427154641315"
"11751","0.0075","20","0.035","300","0.2923357189687459"
"11746","0.0075","20","0.035","300","0.2803955922105763"
"11747","0.0075","20","0.035","300","0.3059659978905922"
"11753","0.0075","20","0.035","300","0.28506744823865965"
"11750","0.0075","20","0.035","300","0.2943750000000005"
"11752","0.0075","20","0.035","300","0.2888043452024454"
"11754","0.0075","20","0.035","300","0.2977918211158298"
"11757","0.0075","20","0.035","300","0.27977866707154087"
"11755","0.0075","20","0.035","300","0.2896437425146052"
"11756","0.0075","20","0.035","300","0.2579693462037358"
"11760","0.0075","20","0.035","300","0.2967726797755126"
"11758","0.0075","20","0.035","300","0.30252806927413445"
"11763","0.0075","20","0.035","300","0.29966689749827746"
"11759","0.0075","20","0.035","300","0.27094237565876467"
"11764","0.0075","20","0.035","300","0.29298195784503"
"11761","0.0075","20","0.035","300","0.2922818593445523"
"11766","0.0075","20","0.035","300","0.298838267378287"
"11762","0.0075","20","0.035","300","0.2968860323877733"
"11768","0.0075","20","0.035","300","0.30340107495022167"
"11767","0.0075","20","0.035","300","0.2757589516234654"
"11769","0.0075","20","0.035","300","0.48736151332648137"
"11765","0.0075","20","0.035","300","0.29193885259375674"
"11770","0.0075","20","0.035","300","0.27228983901965764"
